course_id,course_title,slug,domain,level,language,course_format,duration_hours,price_inr,trainer_id,mapped_skill_ids,ai_generated_summary,has_ai_tutor,has_gamified_assessment,certificate_enabled,rating,enrollment_count,status,created_at
CRS000080,Full Stack Intermediate Mastery Program 80,full-stack-intermediate-mastery-program-80-80,Full Stack,Intermediate,English,Microlearning,6,14999,USR016351,SKL00122|SKL00159|SKL00255|SKL00360,"This course builds practical capability in Full Stack through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,False,3.8,9808,Archived,2025-01-09
CRS000081,Digital Marketing Beginner Mastery Program 81,digital-marketing-beginner-mastery-program-81-81,Digital Marketing,Beginner,Telugu,Self-paced,4,4999,USR029039,SKL00322|SKL00004|SKL00213|SKL00217,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.3,354,Under Review,2025-07-11
CRS000082,HR Beginner Mastery Program 82,hr-beginner-mastery-program-82-82,HR,Beginner,Marathi,Self-paced,16,9999,USR037870,SKL00285|SKL00234|SKL00277|SKL00338|SKL00134|SKL00369,"This course builds practical capability in HR through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.8,6882,Draft,2025-02-08
CRS000083,Project Management Expert Mastery Program 83,project-management-expert-mastery-program-83-83,Project Management,Expert,Gujarati,Self-paced,80,499,USR006913,SKL00112|SKL00161|SKL00469|SKL00454|SKL00224,"This course builds practical capability in Project Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.5,8208,Draft,2025-08-06
CRS000084,Cloud Advanced Mastery Program 84,cloud-advanced-mastery-program-84-84,Cloud,Advanced,Gujarati,Microlearning,60,49999,USR010232,SKL00052|SKL00058,"This course builds practical capability in Cloud through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.3,3154,Draft,2026-03-31
CRS000085,Full Stack Expert Mastery Program 85,full-stack-expert-mastery-program-85-85,Full Stack,Expert,Arabic,Simulation Lab,8,0,USR030507,SKL00288|SKL00171,"This course builds practical capability in Full Stack through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,4.5,9573,Published,2025-05-10
CRS000086,Digital Marketing Advanced Mastery Program 86,digital-marketing-advanced-mastery-program-86-86,Digital Marketing,Advanced,English,Cohort-based,2,4999,USR031036,SKL00472|SKL00466,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.2,3987,Published,2025-07-07
CRS000087,Data Science Intermediate Mastery Program 87,data-science-intermediate-mastery-program-87-87,Data Science,Intermediate,Telugu,Simulation Lab,8,4999,USR049199,SKL00435|SKL00390|SKL00412,"This course builds practical capability in Data Science through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.7,7928,Under Review,2024-10-29
CRS000088,Data Science Expert Mastery Program 88,data-science-expert-mastery-program-88-88,Data Science,Expert,Gujarati,Cohort-based,80,0,USR037256,SKL00099|SKL00112|SKL00191|SKL00289,"This course builds practical capability in Data Science through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.3,4375,Archived,2025-06-28
CRS000089,Data Science Advanced Mastery Program 89,data-science-advanced-mastery-program-89-89,Data Science,Advanced,Tamil,Cohort-based,12,9999,USR013970,SKL00099|SKL00018|SKL00024|SKL00043|SKL00259,"This course builds practical capability in Data Science through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,False,True,4.8,6911,Published,2024-05-29
CRS000090,Digital Marketing Beginner Mastery Program 90,digital-marketing-beginner-mastery-program-90-90,Digital Marketing,Beginner,Gujarati,Microlearning,40,1999,USR045910,SKL00095|SKL00376|SKL00353|SKL00418|SKL00076,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.9,5808,Under Review,2025-03-12
CRS000091,Cybersecurity Intermediate Mastery Program 91,cybersecurity-intermediate-mastery-program-91-91,Cybersecurity,Intermediate,Kannada,Cohort-based,60,4999,USR013568,SKL00303|SKL00182|SKL00042|SKL00142|SKL00281,"This course builds practical capability in Cybersecurity through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,3.9,5900,Under Review,2024-10-05
CRS000092,HR Intermediate Mastery Program 92,hr-intermediate-mastery-program-92-92,HR,Intermediate,Arabic,Self-paced,8,1999,USR006701,SKL00052|SKL00276|SKL00499,"This course builds practical capability in HR through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.3,2834,Archived,2025-07-16
CRS000093,Manufacturing Beginner Mastery Program 93,manufacturing-beginner-mastery-program-93-93,Manufacturing,Beginner,Hindi,Simulation Lab,8,0,USR030300,SKL00053|SKL00448,"This course builds practical capability in Manufacturing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,False,3.7,4195,Published,2025-06-08
CRS000094,Cybersecurity Advanced Mastery Program 94,cybersecurity-advanced-mastery-program-94-94,Cybersecurity,Advanced,Tamil,Simulation Lab,2,49999,USR015273,SKL00050|SKL00408|SKL00457,"This course builds practical capability in Cybersecurity through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.2,5829,Draft,2024-11-05
CRS000095,AI Intermediate Mastery Program 95,ai-intermediate-mastery-program-95-95,AI,Intermediate,Marathi,Cohort-based,120,4999,USR010451,SKL00179|SKL00345|SKL00468,"This course builds practical capability in AI through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,4.9,3050,Archived,2024-07-09
CRS000096,Sales Beginner Mastery Program 96,sales-beginner-mastery-program-96-96,Sales,Beginner,Arabic,Simulation Lab,40,14999,USR038224,SKL00437|SKL00010|SKL00424|SKL00313|SKL00069|SKL00337,"This course builds practical capability in Sales through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.1,9334,Draft,2026-01-28
CRS000097,Manufacturing Beginner Mastery Program 97,manufacturing-beginner-mastery-program-97-97,Manufacturing,Beginner,Marathi,Simulation Lab,6,0,USR017339,SKL00222|SKL00228|SKL00497|SKL00180|SKL00475|SKL00006,"This course builds practical capability in Manufacturing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,False,4.3,3218,Published,2025-02-14
CRS000098,Finance Advanced Mastery Program 98,finance-advanced-mastery-program-98-98,Finance,Advanced,Bengali,Hybrid,24,1999,USR032882,SKL00171|SKL00063,"This course builds practical capability in Finance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,4.3,651,Published,2025-03-06
CRS000099,AI Intermediate Mastery Program 99,ai-intermediate-mastery-program-99-99,AI,Intermediate,Arabic,Self-paced,2,4999,USR027093,SKL00487|SKL00005|SKL00421|SKL00291,"This course builds practical capability in AI through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,False,3.6,448,Archived,2024-09-15
CRS000100,Cloud Beginner Mastery Program 100,cloud-beginner-mastery-program-100-100,Cloud,Beginner,English,Microlearning,12,499,USR025278,SKL00166|SKL00378,"This course builds practical capability in Cloud through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,False,4.6,1537,Published,2025-07-07
CRS000101,Cloud Advanced Mastery Program 101,cloud-advanced-mastery-program-101-101,Cloud,Advanced,Marathi,Self-paced,40,499,USR011175,SKL00032|SKL00444,"This course builds practical capability in Cloud through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,4.4,5827,Under Review,2025-01-30
CRS000102,Quality Management Beginner Mastery Program 102,quality-management-beginner-mastery-program-102-102,Quality Management,Beginner,English,Live Instructor-led,2,4999,USR043173,SKL00039|SKL00133|SKL00174|SKL00012|SKL00226|SKL00029,"This course builds practical capability in Quality Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,False,True,4.0,3680,Draft,2024-10-08
CRS000103,Sales Expert Mastery Program 103,sales-expert-mastery-program-103-103,Sales,Expert,Gujarati,Self-paced,40,14999,USR001500,SKL00466|SKL00171|SKL00175,"This course builds practical capability in Sales through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,False,4.6,8447,Under Review,2025-04-02
CRS000104,Governance Advanced Mastery Program 104,governance-advanced-mastery-program-104-104,Governance,Advanced,Gujarati,Self-paced,12,0,USR031169,SKL00391|SKL00462|SKL00315,"This course builds practical capability in Governance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.5,1572,Under Review,2026-04-27
CRS000105,AI Intermediate Mastery Program 105,ai-intermediate-mastery-program-105-105,AI,Intermediate,Marathi,Cohort-based,24,499,USR006666,SKL00476|SKL00475|SKL00245|SKL00089,"This course builds practical capability in AI through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.9,851,Draft,2025-05-14
CRS000106,Leadership Advanced Mastery Program 106,leadership-advanced-mastery-program-106-106,Leadership,Advanced,Hindi,Live Instructor-led,2,24999,USR025955,SKL00058|SKL00103|SKL00472,"This course builds practical capability in Leadership through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,False,3.5,7291,Draft,2024-09-01
CRS000107,Governance Beginner Mastery Program 107,governance-beginner-mastery-program-107-107,Governance,Beginner,Kannada,Hybrid,80,999,USR009429,SKL00134|SKL00196|SKL00353|SKL00321|SKL00079,"This course builds practical capability in Governance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.6,8647,Archived,2024-12-28
CRS000108,Quality Management Advanced Mastery Program 108,quality-management-advanced-mastery-program-108-108,Quality Management,Advanced,Kannada,Simulation Lab,2,24999,USR008177,SKL00490|SKL00256|SKL00009|SKL00494|SKL00115,"This course builds practical capability in Quality Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,4.8,895,Published,2025-10-06
CRS000109,HR Expert Mastery Program 109,hr-expert-mastery-program-109-109,HR,Expert,French,Microlearning,40,1999,USR017273,SKL00240|SKL00266|SKL00078|SKL00343,"This course builds practical capability in HR through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,False,3.9,9514,Archived,2024-08-29
CRS000110,Manufacturing Advanced Mastery Program 110,manufacturing-advanced-mastery-program-110-110,Manufacturing,Advanced,Bengali,Simulation Lab,12,999,USR006291,SKL00339|SKL00435|SKL00397|SKL00487,"This course builds practical capability in Manufacturing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,False,3.8,4489,Draft,2026-02-09
CRS000111,AI Beginner Mastery Program 111,ai-beginner-mastery-program-111-111,AI,Beginner,Tamil,Microlearning,4,1999,USR045778,SKL00107|SKL00269|SKL00497|SKL00243|SKL00328|SKL00403,"This course builds practical capability in AI through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.0,9834,Published,2025-08-23
CRS000112,Quality Management Intermediate Mastery Program 112,quality-management-intermediate-mastery-program-112-112,Quality Management,Intermediate,Hindi,Live Instructor-led,16,0,USR033052,SKL00229|SKL00085|SKL00279|SKL00409|SKL00248|SKL00370,"This course builds practical capability in Quality Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.7,5183,Published,2026-01-23
CRS000113,Full Stack Beginner Mastery Program 113,full-stack-beginner-mastery-program-113-113,Full Stack,Beginner,Kannada,Hybrid,80,0,USR046562,SKL00470|SKL00486|SKL00001|SKL00160,"This course builds practical capability in Full Stack through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,3.9,5349,Published,2025-10-23
