thread_id,category,course_id,created_by_user_id,title,description,reply_count,accepted_answer_user_id,ai_answer_generated,status,created_at
FRM000145,Career Guidance,CRS004577,USR030224,How to solve a practical challenge in Governance? #145,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",168,,True,Open,2026-02-14
FRM000146,Doubt Solving,CRS035234,USR038008,How to solve a practical challenge in Project Management? #146,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",52,,True,Resolved,2026-05-08
FRM000147,Doubt Solving,,USR017570,How to solve a practical challenge in Manufacturing? #147,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",159,USR042870,True,Closed,2025-11-24
FRM000148,Doubt Solving,CRS049689,USR001797,How to solve a practical challenge in Finance? #148,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",159,USR003140,False,Pinned,2026-04-10
FRM000149,Assessment Help,CRS022315,USR004226,How to solve a practical challenge in Finance? #149,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",295,USR007756,True,Pinned,2026-04-22
FRM000150,Assessment Help,CRS016814,USR014922,How to solve a practical challenge in Governance? #150,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",154,USR014582,True,Pinned,2026-01-29
FRM000151,Doubt Solving,,USR003984,How to solve a practical challenge in Leadership? #151,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",185,,True,Pinned,2026-02-03
FRM000152,Doubt Solving,CRS022914,USR021452,How to solve a practical challenge in Sales? #152,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",154,USR004188,True,Open,2026-04-28
FRM000153,Doubt Solving,,USR006314,How to solve a practical challenge in Digital Marketing? #153,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",285,USR008005,True,Pinned,2025-11-29
FRM000154,Assessment Help,,USR012164,How to solve a practical challenge in Manufacturing? #154,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",211,,False,Pinned,2026-04-08
FRM000155,Doubt Solving,CRS046221,USR033178,How to solve a practical challenge in Project Management? #155,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",38,USR036358,True,Open,2026-03-17
FRM000156,Project Help,CRS042389,USR032561,How to solve a practical challenge in Full Stack? #156,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",74,USR047053,True,Pinned,2026-05-11
FRM000157,Assessment Help,,USR048502,How to solve a practical challenge in Governance? #157,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",57,,False,Open,2025-12-27
FRM000158,AI Forum,,USR038254,How to solve a practical challenge in Sales? #158,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",270,USR010046,True,Open,2025-11-26
FRM000159,AI Forum,CRS042268,USR003506,How to solve a practical challenge in Governance? #159,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",112,USR043526,False,Closed,2026-02-20
FRM000160,Doubt Solving,CRS042460,USR030325,How to solve a practical challenge in Quality Management? #160,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",206,USR048105,True,Pinned,2026-02-25
FRM000161,AI Forum,,USR037659,How to solve a practical challenge in Cybersecurity? #161,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",116,USR018993,False,Resolved,2026-02-05
FRM000162,Project Help,,USR020868,How to solve a practical challenge in Full Stack? #162,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",20,USR032752,True,Closed,2026-02-18
FRM000163,AI Forum,CRS024476,USR037836,How to solve a practical challenge in AI? #163,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to AI.",222,USR012577,True,Closed,2025-12-18
FRM000164,Career Guidance,,USR008597,How to solve a practical challenge in Data Science? #164,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",183,,False,Resolved,2025-11-27
FRM000165,Trainer Q&A,,USR020964,How to solve a practical challenge in Sales? #165,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",14,USR010492,True,Pinned,2026-03-16
FRM000166,AI Forum,CRS019415,USR008017,How to solve a practical challenge in HR? #166,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to HR.",94,,True,Pinned,2026-05-11
FRM000167,Trainer Q&A,,USR048238,How to solve a practical challenge in Quality Management? #167,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",130,USR018989,False,Open,2025-12-21
FRM000168,Career Guidance,CRS002076,USR024319,How to solve a practical challenge in Finance? #168,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",298,USR033626,True,Closed,2026-04-11
FRM000169,Assessment Help,CRS021596,USR019319,How to solve a practical challenge in Project Management? #169,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",290,,True,Closed,2026-03-15
FRM000170,Doubt Solving,CRS044706,USR001710,How to solve a practical challenge in Quality Management? #170,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",158,,True,Closed,2026-01-05
FRM000171,Project Help,,USR010518,How to solve a practical challenge in Finance? #171,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",149,USR003777,False,Closed,2026-03-06
FRM000172,Project Help,CRS016699,USR022928,How to solve a practical challenge in Full Stack? #172,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",42,USR046933,True,Resolved,2025-12-03
FRM000173,AI Forum,CRS034421,USR036082,How to solve a practical challenge in Digital Marketing? #173,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",235,USR018280,True,Closed,2025-12-27
FRM000174,Assessment Help,,USR018389,How to solve a practical challenge in AI? #174,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to AI.",149,USR019019,True,Open,2026-04-04
FRM000175,Trainer Q&A,CRS046042,USR031001,How to solve a practical challenge in Finance? #175,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",152,USR015115,True,Pinned,2026-04-16
FRM000176,Assessment Help,,USR028671,How to solve a practical challenge in Cybersecurity? #176,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",37,,False,Open,2025-12-06
FRM000177,AI Forum,,USR049760,How to solve a practical challenge in Finance? #177,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",99,USR035106,True,Resolved,2026-03-13
FRM000178,Project Help,CRS044104,USR012322,How to solve a practical challenge in Cloud? #178,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",46,USR031274,False,Closed,2026-05-01
FRM000179,Career Guidance,,USR043432,How to solve a practical challenge in Finance? #179,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",106,USR027744,False,Pinned,2026-02-10
FRM000180,Industry Discussion,CRS005911,USR022598,How to solve a practical challenge in HR? #180,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to HR.",20,,True,Open,2026-03-02
FRM000181,Project Help,CRS049147,USR022292,How to solve a practical challenge in Leadership? #181,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",246,USR041649,False,Open,2026-01-10
FRM000182,Doubt Solving,,USR008637,How to solve a practical challenge in Sales? #182,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",108,USR020749,False,Pinned,2026-03-01
FRM000183,Assessment Help,CRS021642,USR022659,How to solve a practical challenge in Full Stack? #183,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",205,USR044535,True,Resolved,2026-04-05
FRM000184,Industry Discussion,CRS008747,USR048313,How to solve a practical challenge in Cloud? #184,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",108,USR006685,False,Resolved,2025-12-14
FRM000185,Career Guidance,CRS048305,USR006791,How to solve a practical challenge in Governance? #185,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",270,USR038821,False,Open,2026-03-10
FRM000186,Career Guidance,,USR037257,How to solve a practical challenge in HR? #186,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to HR.",220,USR009439,False,Resolved,2025-11-16
FRM000187,Career Guidance,,USR006258,How to solve a practical challenge in HR? #187,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to HR.",91,USR006735,False,Resolved,2025-12-08
FRM000188,AI Forum,CRS021541,USR049160,How to solve a practical challenge in Governance? #188,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",40,USR001074,True,Resolved,2026-03-05
